OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
104580,51654,2494,1,230,230,35:37.8,35:37.8
104581,51654,2495,3,179,537,35:37.8,35:37.8
104582,51654,2497,2,147,294,35:37.8,35:37.8
104583,51655,1173,1,246,246,35:37.8,35:37.8
104584,51655,1174,3,637,1911,35:37.8,35:37.8
104585,51656,1173,2,246,492,35:37.8,35:37.8
104586,51656,1174,3,637,1911,35:37.8,35:37.8
104587,51657,1174,1,637,637,35:37.8,35:37.8
104588,51657,1175,2,189,378,35:37.8,35:37.8
104589,51658,1174,2,637,1274,35:37.8,35:37.8
104590,51658,1173,1,246,246,35:37.8,35:37.8
104591,51659,500,2,216,432,35:37.8,35:37.8
104592,51659,499,3,194,582,35:37.8,35:37.8
104593,51659,498,1,182,182,35:37.8,35:37.8
104594,51660,500,3,216,648,35:37.8,35:37.8
104595,51661,1748,2,654,1308,35:37.8,35:37.8
104596,51661,1750,1,584,584,35:37.8,35:37.8
104597,51662,1750,2,584,1168,35:37.8,35:37.8
104598,51662,1747,2,290,580,35:37.8,35:37.8
104599,51662,1749,1,660,660,35:37.8,35:37.8
104600,51663,1749,1,660,660,35:37.8,35:37.8
104601,51663,1748,3,654,1962,35:37.8,35:37.8
104602,51664,1748,2,654,1308,35:37.8,35:37.8
104603,51664,1750,3,584,1752,35:37.8,35:37.8
104604,51665,1091,3,58,174,35:37.8,35:37.8
104605,51665,1090,1,291,291,35:37.8,35:37.8
104606,51665,1088,1,162,162,35:37.8,35:37.8
104607,51665,1089,3,161,483,35:37.8,35:37.8
104608,51666,1091,1,58,58,35:37.8,35:37.8
104609,51667,1107,3,190,570,35:37.8,35:37.8
104610,51667,1105,3,146,438,35:37.8,35:37.8
104611,51667,1106,3,189,567,35:37.8,35:37.8
104612,51668,4211,1,180,180,35:37.8,35:37.8
104613,51668,4209,1,122,122,35:37.8,35:37.8
104614,51669,4212,2,194,388,35:37.8,35:37.8
104615,51669,4209,1,122,122,35:37.8,35:37.8
104616,51669,4210,1,119,119,35:37.8,35:37.8
104617,51669,4211,3,180,540,35:37.8,35:37.8
104618,51670,3333,3,249,747,35:37.8,35:37.8
104619,51671,3333,3,249,747,35:37.8,35:37.8
104620,51671,3332,2,125,250,35:37.8,35:37.8
104621,51672,3333,1,249,249,35:37.8,35:37.8
104622,51672,3332,2,125,250,35:37.8,35:37.8
104623,51673,3332,3,125,375,35:37.8,35:37.8
104624,51673,3333,3,249,747,35:37.8,35:37.8
104625,51674,1114,3,149,447,35:37.8,35:37.8
104626,51675,1114,1,149,149,35:37.8,35:37.8
104627,51676,1114,3,149,447,35:37.8,35:37.8
104628,51677,726,1,630,630,35:37.8,35:37.8
104629,51678,725,1,128,128,35:37.8,35:37.8
104630,51678,722,2,654,1308,35:37.8,35:37.8
104631,51678,726,1,630,630,35:37.8,35:37.8
104632,51678,723,3,653,1959,35:37.8,35:37.8
104633,51679,725,2,128,256,35:37.8,35:37.8
104634,51679,723,1,653,653,35:37.8,35:37.8
104635,51680,723,3,653,1959,35:37.8,35:37.8
104636,51680,725,3,128,384,35:37.8,35:37.8
104637,51681,724,2,629,1258,35:37.8,35:37.8
104638,51682,1648,1,126,126,35:37.8,35:37.8
104639,51683,1648,1,126,126,35:37.8,35:37.8
104640,51683,1649,2,160,320,35:37.8,35:37.8
104641,51684,1648,2,126,252,35:37.8,35:37.8
104642,51684,1649,3,160,480,35:37.8,35:37.8
104643,51684,1647,2,125,250,35:37.8,35:37.8
104644,51685,1649,3,160,480,35:37.8,35:37.8
104645,51685,1647,3,125,375,35:37.8,35:37.8
104646,51686,3850,3,143,429,35:37.8,35:37.8
104647,51687,3853,3,161,483,35:37.8,35:37.8
104648,51687,3854,1,188,188,35:37.8,35:37.8
104649,51687,3850,1,143,143,35:37.8,35:37.8
104650,51687,3852,3,113,339,35:37.8,35:37.8
104651,51688,3852,1,113,113,35:37.8,35:37.8
104652,51688,3850,3,143,429,35:37.8,35:37.8
104653,51688,3854,2,188,376,35:37.8,35:37.8
104654,51689,3952,1,127,127,35:37.8,35:37.8
104655,51690,3952,3,127,381,35:37.8,35:37.8
104656,51691,1217,3,560,1680,35:37.8,35:37.8
104657,51691,1218,2,532,1064,35:37.8,35:37.8
104658,51691,1219,3,342,1026,35:37.8,35:37.8
104659,51691,1216,1,608,608,35:37.8,35:37.8
104660,51691,1215,1,163,163,35:37.8,35:37.8
104661,51692,1219,2,342,684,35:37.8,35:37.8
104662,51692,1217,3,560,1680,35:37.8,35:37.8
104663,51692,1216,1,608,608,35:37.8,35:37.8
104664,51693,1216,3,608,1824,35:37.8,35:37.8
104665,51693,1217,2,560,1120,35:37.8,35:37.8
104666,51693,1218,2,532,1064,35:37.8,35:37.8
104667,51693,1219,1,342,342,35:37.8,35:37.8
104668,51693,1215,3,163,489,35:37.8,35:37.8
104669,51694,1218,2,532,1064,35:37.8,35:37.8
104670,51695,1219,3,342,1026,35:37.8,35:37.8
104671,51695,1215,1,163,163,35:37.8,35:37.8
104672,51695,1217,2,560,1120,35:37.8,35:37.8
104673,51695,1218,2,532,1064,35:37.8,35:37.8
104674,51695,1216,3,608,1824,35:37.8,35:37.8
104675,51696,1552,3,170,510,35:37.8,35:37.8
104676,51696,1553,2,166,332,35:37.8,35:37.8
104677,51696,1554,2,187,374,35:37.8,35:37.8
104678,51697,1553,1,166,166,35:37.8,35:37.8
104679,51697,1552,2,170,340,35:37.8,35:37.8
104680,51697,1554,2,187,374,35:37.8,35:37.8
104681,51698,1552,1,170,170,35:37.8,35:37.8
104682,51698,1554,2,187,374,35:37.8,35:37.8
104683,51699,1553,2,166,332,35:37.8,35:37.8
104684,51699,1552,2,170,340,35:37.8,35:37.8
104685,51700,881,1,599,599,35:37.8,35:37.8
104686,51700,879,1,117,117,35:37.8,35:37.8
104687,51701,3565,2,132,264,35:37.8,35:37.8
104688,51702,3566,1,242,242,35:37.8,35:37.8
104689,51702,3565,2,132,264,35:37.8,35:37.8
104690,51703,3565,2,132,264,35:37.8,35:37.8
104691,51703,3566,2,242,484,35:37.8,35:37.8
104692,51704,3566,2,242,484,35:37.8,35:37.8
104693,51704,3565,2,132,264,35:37.8,35:37.8
104694,51705,3566,3,242,726,35:37.8,35:37.8
104695,51706,2982,1,82,82,35:37.8,35:37.8
104696,51707,2984,1,592,592,35:37.8,35:37.8
104697,51708,2983,1,622,622,35:37.8,35:37.8
104698,51709,264,1,195,195,35:37.8,35:37.8
104699,51710,4162,3,269,807,35:37.8,35:37.8
104700,51710,4161,1,192,192,35:37.8,35:37.8
104701,51711,4161,2,192,384,35:37.8,35:37.8
104702,51711,4162,1,269,269,35:37.8,35:37.8
104703,51712,4161,2,192,384,35:37.8,35:37.8
104704,51713,4161,2,192,384,35:37.8,35:37.8
104705,51713,4162,1,269,269,35:37.8,35:37.8
104706,51714,551,2,600,1200,35:37.8,35:37.8
104707,51715,551,1,600,600,35:37.8,35:37.8
104708,51716,3737,2,313,626,35:37.8,35:37.8
104709,51716,3738,1,277,277,35:37.8,35:37.8
104710,51716,3739,1,189,189,35:37.8,35:37.8
104711,51717,3738,3,277,831,35:37.8,35:37.8
104712,51717,3737,1,313,313,35:37.8,35:37.8
104713,51718,3738,1,277,277,35:37.8,35:37.8
104714,51718,3739,3,189,567,35:37.8,35:37.8
104715,51719,3737,3,313,939,35:37.8,35:37.8
104716,51719,3739,2,189,378,35:37.8,35:37.8
104717,51720,3737,2,313,626,35:37.8,35:37.8
104718,51720,3738,2,277,554,35:37.8,35:37.8
104719,51721,2588,2,210,420,35:37.8,35:37.8
104720,51722,2586,2,292,584,35:37.8,35:37.8
104721,51722,2588,2,210,420,35:37.8,35:37.8
104722,51722,2589,1,172,172,35:37.8,35:37.8
104723,51723,2589,2,172,344,35:37.8,35:37.8
104724,51723,2586,3,292,876,35:37.8,35:37.8
104725,51723,2588,1,210,210,35:37.8,35:37.8
104726,51724,2087,1,622,622,35:37.8,35:37.8
104727,51725,2087,1,622,622,35:37.8,35:37.8
104728,51726,2087,2,622,1244,35:37.8,35:37.8
104729,51727,2087,1,622,622,35:37.8,35:37.8
104730,51728,3094,3,148,444,35:37.8,35:37.8
104731,51729,3093,2,187,374,35:37.8,35:37.8
104732,51730,3095,3,112,336,35:37.8,35:37.8
104733,51730,3093,2,187,374,35:37.8,35:37.8
104734,51730,3094,1,148,148,35:37.8,35:37.8
104735,51731,3365,1,602,602,35:37.8,35:37.8
104736,51731,3366,3,604,1812,35:37.8,35:37.8
104737,51731,3367,3,403,1209,35:37.8,35:37.8
104738,51731,3364,1,393,393,35:37.8,35:37.8
104739,51732,3365,2,602,1204,35:37.8,35:37.8
104740,51732,3364,2,393,786,35:37.8,35:37.8
104741,51732,3366,2,604,1208,35:37.8,35:37.8
104742,51732,3367,2,403,806,35:37.8,35:37.8
104743,51733,3365,3,602,1806,35:37.8,35:37.8
104744,51734,3367,2,403,806,35:37.8,35:37.8
104745,51734,3366,1,604,604,35:37.8,35:37.8
104746,51734,3364,3,393,1179,35:37.8,35:37.8
104747,51734,3365,1,602,602,35:37.8,35:37.8
104748,51735,3365,1,602,602,35:37.8,35:37.8
104749,51735,3366,2,604,1208,35:37.8,35:37.8
104750,51735,3367,3,403,1209,35:37.8,35:37.8
104751,51736,1628,3,568,1704,35:37.8,35:37.8
104752,51736,1630,3,179,537,35:37.8,35:37.8
104753,51737,1628,2,568,1136,35:37.8,35:37.8
104754,51737,1627,3,249,747,35:37.8,35:37.8
104755,51738,2766,2,674,1348,35:37.8,35:37.8
104756,51738,2762,2,677,1354,35:37.8,35:37.8
104757,51738,2765,1,347,347,35:37.8,35:37.8
104758,51738,2763,1,608,608,35:37.8,35:37.8
104759,51739,2763,1,608,608,35:37.8,35:37.8
104760,51739,2766,3,674,2022,35:37.8,35:37.8
104761,51740,2763,2,608,1216,35:37.8,35:37.8
104762,51741,2765,1,347,347,35:37.8,35:37.8
104763,51741,2763,2,608,1216,35:37.8,35:37.8
104764,51741,2766,1,674,674,35:37.8,35:37.8
104765,51742,2766,3,674,2022,35:37.8,35:37.8
104766,51742,2763,3,608,1824,35:37.8,35:37.8
104767,51742,2762,3,677,2031,35:37.8,35:37.8
104768,51742,2764,1,426,426,35:37.8,35:37.8
104769,51742,2765,3,347,1041,35:37.8,35:37.8
104770,51743,2686,2,223,446,35:37.8,35:37.8
104771,51743,2687,1,106,106,35:37.8,35:37.8
104772,51743,2685,2,160,320,35:37.8,35:37.8
104773,51744,2686,3,223,669,35:37.8,35:37.8
104774,51744,2685,3,160,480,35:37.8,35:37.8
104775,51745,2686,2,223,446,35:37.8,35:37.8
104776,51745,2687,3,106,318,35:37.8,35:37.8
104777,51745,2685,1,160,160,35:37.8,35:37.8
104778,51746,2685,1,160,160,35:37.8,35:37.8
104779,51747,2687,2,106,212,35:37.8,35:37.8
104780,51747,2686,3,223,669,35:37.8,35:37.8
104781,51748,1028,1,254,254,35:37.8,35:37.8
104782,51749,1028,1,254,254,35:37.8,35:37.8
104783,51750,3803,2,158,316,35:37.8,35:37.8
104784,51751,3803,1,158,158,35:37.8,35:37.8
104785,51752,3803,1,158,158,35:37.8,35:37.8
104786,51753,3803,1,158,158,35:37.8,35:37.8
104787,51754,1597,3,148,444,35:37.8,35:37.8
104788,51754,1595,3,318,954,35:37.8,35:37.8
104789,51754,1599,3,347,1041,35:37.8,35:37.8
104790,51754,1596,2,36,72,35:37.8,35:37.8
104791,51755,1598,1,55,55,35:37.8,35:37.8
104792,51756,1596,1,36,36,35:37.8,35:37.8
104793,51756,1595,1,318,318,35:37.8,35:37.8
104794,51756,1597,3,148,444,35:37.8,35:37.8
104795,51756,1598,1,55,55,35:37.8,35:37.8
104796,51757,1598,1,55,55,35:37.8,35:37.8
104797,51757,1599,2,347,694,35:37.8,35:37.8
104798,51757,1597,2,148,296,35:37.8,35:37.8
104799,51757,1595,2,318,636,35:37.8,35:37.8
104800,51757,1596,2,36,72,35:37.8,35:37.8
104801,51758,1596,2,36,72,35:37.8,35:37.8
104802,51758,1598,1,55,55,35:37.8,35:37.8
104803,51758,1595,3,318,954,35:37.8,35:37.8
104804,51759,2825,3,60,180,35:37.8,35:37.8
104805,51760,3101,1,127,127,35:37.8,35:37.8
104806,51761,3102,3,163,489,35:37.8,35:37.8
104807,51762,3101,1,127,127,35:37.8,35:37.8
104808,51763,3102,3,163,489,35:37.8,35:37.8
104809,51763,3101,2,127,254,35:37.8,35:37.8
104810,51764,3101,2,127,254,35:37.8,35:37.8
104811,51764,3102,3,163,489,35:37.8,35:37.8
104812,51765,2904,1,346,346,35:37.8,35:37.8
104813,51765,2902,3,387,1161,35:37.8,35:37.8
104814,51765,2903,2,148,296,35:37.8,35:37.8
104815,51766,4373,2,115,230,35:37.8,35:37.8
104816,51766,4372,2,203,406,35:37.8,35:37.8
104817,51767,4372,3,203,609,35:37.8,35:37.8
104818,51768,1509,2,179,358,35:37.8,35:37.8
104819,51768,1512,3,240,720,35:37.8,35:37.8
104820,51768,1508,3,69,207,35:37.8,35:37.8
104821,51769,1511,3,143,429,35:37.8,35:37.8
104822,51769,1509,2,179,358,35:37.8,35:37.8
104823,51770,1512,3,240,720,35:37.8,35:37.8
104824,51770,1510,2,116,232,35:37.8,35:37.8
104825,51770,1508,2,69,138,35:37.8,35:37.8
104826,51770,1509,3,179,537,35:37.8,35:37.8
104827,51770,1511,3,143,429,35:37.8,35:37.8
104828,51771,1508,3,69,207,35:37.8,35:37.8
104829,51772,803,3,247,741,35:37.8,35:37.8
104830,51772,802,3,171,513,35:37.8,35:37.8
104831,51772,801,3,157,471,35:37.8,35:37.8
104832,51772,799,3,148,444,35:37.8,35:37.8
104833,51773,802,2,171,342,35:37.8,35:37.8
104834,51773,799,1,148,148,35:37.8,35:37.8
104835,51773,801,3,157,471,35:37.8,35:37.8
104836,51773,800,3,134,402,35:37.8,35:37.8
104837,51773,803,2,247,494,35:37.8,35:37.8
104838,51774,84,2,640,1280,35:37.8,35:37.8
104839,51775,2020,1,207,207,35:37.8,35:37.8
104840,51775,2018,1,323,323,35:37.8,35:37.8
104841,51775,2019,3,188,564,35:37.8,35:37.8
104842,51776,2020,2,207,414,35:37.8,35:37.8
104843,51777,2019,2,188,376,35:37.8,35:37.8
104844,51778,2018,3,323,969,35:37.8,35:37.8
104845,51779,310,3,463,1389,35:37.8,35:37.8
104846,51779,309,1,228,228,35:37.8,35:37.8
104847,51780,312,3,229,687,35:37.8,35:37.8
104848,51780,311,2,589,1178,35:37.8,35:37.8
104849,51780,309,1,228,228,35:37.8,35:37.8
104850,51780,310,2,463,926,35:37.8,35:37.8
104851,51781,310,3,463,1389,35:37.8,35:37.8
104852,51782,309,3,228,684,35:37.8,35:37.8
104853,51783,1008,3,288,864,35:37.8,35:37.8
104854,51784,1008,3,288,864,35:37.8,35:37.8
104855,51785,2672,3,190,570,35:37.8,35:37.8
104856,51786,2670,2,136,272,35:37.8,35:37.8
104857,51787,1021,1,131,131,35:37.8,35:37.8
104858,51787,1023,2,104,208,35:37.8,35:37.8
104859,51788,2854,1,196,196,35:37.8,35:37.8
104860,51788,2852,3,199,597,35:37.8,35:37.8
104861,51788,2853,3,169,507,35:37.8,35:37.8
104862,51789,2854,2,196,392,35:37.8,35:37.8
104863,51789,2851,2,183,366,35:37.8,35:37.8
104864,51789,2853,3,169,507,35:37.8,35:37.8
104865,51789,2852,2,199,398,35:37.8,35:37.8
104866,51790,2852,2,199,398,35:37.8,35:37.8
104867,51790,2851,1,183,183,35:37.8,35:37.8
104868,51790,2853,2,169,338,35:37.8,35:37.8
104869,51790,2854,1,196,196,35:37.8,35:37.8
104870,51791,2851,1,183,183,35:37.8,35:37.8
104871,51791,2852,2,199,398,35:37.8,35:37.8
104872,51792,2853,2,169,338,35:37.8,35:37.8
104873,51792,2854,3,196,588,35:37.8,35:37.8
104874,51792,2851,2,183,366,35:37.8,35:37.8
104875,51792,2852,1,199,199,35:37.8,35:37.8
104876,51793,2040,3,112,336,35:37.8,35:37.8
104877,51793,2038,1,160,160,35:37.8,35:37.8
104878,51794,168,1,119,119,35:37.8,35:37.8
104879,51794,169,2,244,488,35:37.8,35:37.8
104880,51795,168,3,119,357,35:37.8,35:37.8
104881,51795,169,1,244,244,35:37.8,35:37.8
104882,51796,168,1,119,119,35:37.8,35:37.8
104883,51797,169,1,244,244,35:37.8,35:37.8
104884,51797,168,2,119,238,35:37.8,35:37.8
104885,51798,168,3,119,357,35:37.8,35:37.8
104886,51798,169,2,244,488,35:37.8,35:37.8
104887,51799,3834,1,359,359,35:37.8,35:37.8
104888,51799,3837,1,209,209,35:37.8,35:37.8
104889,51799,3838,3,156,468,35:37.8,35:37.8
104890,51799,3836,3,219,657,35:37.8,35:37.8
104891,51799,3835,3,106,318,35:37.8,35:37.8
104892,51800,3835,2,106,212,35:37.8,35:37.8
104893,51801,3835,3,106,318,35:37.8,35:37.8
104894,51801,3837,1,209,209,35:37.8,35:37.8
104895,51801,3838,3,156,468,35:37.8,35:37.8
104896,51801,3836,3,219,657,35:37.8,35:37.8
104897,51801,3834,1,359,359,35:37.8,35:37.8
104898,51802,1194,1,224,224,35:37.8,35:37.8
104899,51802,1196,3,192,576,35:37.8,35:37.8
104900,51802,1195,3,320,960,35:37.8,35:37.8
104901,51803,1195,2,320,640,35:37.8,35:37.8
104902,51804,1196,3,192,576,35:37.8,35:37.8
104903,51804,1194,1,224,224,35:37.8,35:37.8
104904,51805,1194,2,224,448,35:37.8,35:37.8
104905,51805,1196,1,192,192,35:37.8,35:37.8
104906,51805,1195,3,320,960,35:37.8,35:37.8
104907,51806,1196,3,192,576,35:37.8,35:37.8
104908,51806,1194,3,224,672,35:37.8,35:37.8
104909,51806,1195,1,320,320,35:37.8,35:37.8
104910,51807,4215,1,232,232,35:37.8,35:37.8
104911,51808,4569,1,131,131,35:37.8,35:37.8
104912,51809,4569,3,131,393,35:37.8,35:37.8
104913,51809,4570,2,128,256,35:37.8,35:37.8
104914,51810,3317,1,347,347,35:37.9,35:37.9
104915,51811,3317,2,347,694,35:37.9,35:37.9
104916,51812,2826,3,113,339,35:37.9,35:37.9
104917,51813,2827,2,321,642,35:37.9,35:37.9
104918,51814,4611,1,195,195,35:37.9,35:37.9
104919,51814,4614,3,139,417,35:37.9,35:37.9
104920,51814,4613,3,185,555,35:37.9,35:37.9
104921,51815,4611,1,195,195,35:37.9,35:37.9
104922,51816,4614,2,139,278,35:37.9,35:37.9
104923,51816,4611,3,195,585,35:37.9,35:37.9
104924,51816,4615,1,175,175,35:37.9,35:37.9
104925,51816,4612,2,118,236,35:37.9,35:37.9
104926,51817,4614,1,139,139,35:37.9,35:37.9
104927,51817,4613,3,185,555,35:37.9,35:37.9
104928,51817,4611,1,195,195,35:37.9,35:37.9
104929,51818,1160,3,166,498,35:37.9,35:37.9
104930,51818,1158,1,547,547,35:37.9,35:37.9
104931,51818,1156,3,115,345,35:37.9,35:37.9
104932,51818,1159,1,507,507,35:37.9,35:37.9
104933,51819,1156,1,115,115,35:37.9,35:37.9
104934,51819,1157,1,483,483,35:37.9,35:37.9
104935,51819,1158,2,547,1094,35:37.9,35:37.9
104936,51820,1160,2,166,332,35:37.9,35:37.9
104937,51820,1159,2,507,1014,35:37.9,35:37.9
104938,51820,1156,3,115,345,35:37.9,35:37.9
104939,51821,1160,1,166,166,35:37.9,35:37.9
104940,51821,1158,3,547,1641,35:37.9,35:37.9
104941,51822,1158,1,547,547,35:37.9,35:37.9
104942,51822,1160,2,166,332,35:37.9,35:37.9
104943,51822,1159,2,507,1014,35:37.9,35:37.9
104944,51822,1157,1,483,483,35:37.9,35:37.9
104945,51823,2949,3,205,615,35:37.9,35:37.9
104946,51823,2946,3,331,993,35:37.9,35:37.9
104947,51824,2945,3,249,747,35:37.9,35:37.9
104948,51824,2948,2,189,378,35:37.9,35:37.9
104949,51824,2946,2,331,662,35:37.9,35:37.9
104950,51824,2949,3,205,615,35:37.9,35:37.9
104951,51825,3290,3,390,1170,35:37.9,35:37.9
104952,51825,3289,2,143,286,35:37.9,35:37.9
104953,51825,3286,1,190,190,35:37.9,35:37.9
104954,51825,3287,3,296,888,35:37.9,35:37.9
104955,51826,3290,1,390,390,35:37.9,35:37.9
104956,51826,3289,1,143,143,35:37.9,35:37.9
104957,51826,3286,1,190,190,35:37.9,35:37.9
104958,51826,3287,3,296,888,35:37.9,35:37.9
104959,51826,3288,3,110,330,35:37.9,35:37.9
104960,51827,3290,2,390,780,35:37.9,35:37.9
104961,51827,3287,2,296,592,35:37.9,35:37.9
104962,51828,4676,2,137,274,35:37.9,35:37.9
104963,51828,4674,2,102,204,35:37.9,35:37.9
104964,51828,4675,2,292,584,35:37.9,35:37.9
104965,51828,4677,2,378,756,35:37.9,35:37.9
104966,51828,4678,1,330,330,35:37.9,35:37.9
104967,51829,4675,3,292,876,35:37.9,35:37.9
104968,51829,4677,2,378,756,35:37.9,35:37.9
104969,51829,4678,3,330,990,35:37.9,35:37.9
104970,51829,4676,1,137,137,35:37.9,35:37.9
104971,51829,4674,3,102,306,35:37.9,35:37.9
104972,51830,4678,1,330,330,35:37.9,35:37.9
104973,51830,4675,1,292,292,35:37.9,35:37.9
104974,51830,4676,2,137,274,35:37.9,35:37.9
104975,51830,4674,3,102,306,35:37.9,35:37.9
104976,51830,4677,2,378,756,35:37.9,35:37.9
104977,51831,2992,3,679,2037,35:37.9,35:37.9
104978,51831,2991,1,164,164,35:37.9,35:37.9
104979,51831,2993,1,633,633,35:37.9,35:37.9
104980,51832,2994,3,110,330,35:37.9,35:37.9
104981,51832,2993,1,633,633,35:37.9,35:37.9
104982,51832,2992,2,679,1358,35:37.9,35:37.9
104983,51832,2991,3,164,492,35:37.9,35:37.9
104984,51832,2995,1,105,105,35:37.9,35:37.9
104985,51833,2994,3,110,330,35:37.9,35:37.9
104986,51833,2992,3,679,2037,35:37.9,35:37.9
104987,51833,2995,3,105,315,35:37.9,35:37.9
104988,51833,2991,3,164,492,35:37.9,35:37.9
104989,51834,527,1,200,200,35:37.9,35:37.9
104990,51834,528,3,393,1179,35:37.9,35:37.9
104991,51835,527,1,200,200,35:37.9,35:37.9
104992,51835,528,2,393,786,35:37.9,35:37.9
104993,51836,528,3,393,1179,35:37.9,35:37.9
104994,51836,527,1,200,200,35:37.9,35:37.9
104995,51837,528,1,393,393,35:37.9,35:37.9
104996,51838,528,3,393,1179,35:37.9,35:37.9
104997,51839,3702,2,201,402,35:37.9,35:37.9
104998,51840,3702,2,201,402,35:37.9,35:37.9
104999,51841,3702,1,201,201,35:37.9,35:37.9
105000,51842,3702,3,201,603,35:37.9,35:37.9
105001,51843,936,3,557,1671,35:37.9,35:37.9
105002,51843,935,1,90,90,35:37.9,35:37.9
105003,51844,936,1,557,557,35:37.9,35:37.9
105004,51844,935,3,90,270,35:37.9,35:37.9
105005,51845,4482,2,193,386,35:37.9,35:37.9
105006,51846,1604,1,547,547,35:37.9,35:37.9
105007,51846,1601,1,657,657,35:37.9,35:37.9
105008,51847,1831,1,163,163,35:37.9,35:37.9
105009,51847,1830,3,144,432,35:37.9,35:37.9
105010,51848,1829,3,239,717,35:37.9,35:37.9
105011,51848,1830,2,144,288,35:37.9,35:37.9
105012,51848,1831,1,163,163,35:37.9,35:37.9
105013,51849,1830,2,144,288,35:37.9,35:37.9
105014,51849,1831,2,163,326,35:37.9,35:37.9
105015,51849,1829,2,239,478,35:37.9,35:37.9
105016,51850,4279,2,615,1230,35:37.9,35:37.9
105017,51850,4280,2,236,472,35:37.9,35:37.9
105018,51850,4281,1,222,222,35:37.9,35:37.9
105019,51851,4279,3,615,1845,35:37.9,35:37.9
105020,51851,4281,2,222,444,35:37.9,35:37.9
105021,51851,4283,3,214,642,35:37.9,35:37.9
105022,51851,4280,2,236,472,35:37.9,35:37.9
105023,51852,4283,1,214,214,35:37.9,35:37.9
105024,51852,4279,1,615,615,35:37.9,35:37.9
105025,51852,4280,2,236,472,35:37.9,35:37.9
105026,51852,4281,2,222,444,35:37.9,35:37.9
105027,51853,4281,3,222,666,35:37.9,35:37.9
105028,51854,4281,3,222,666,35:37.9,35:37.9
105029,51854,4283,3,214,642,35:37.9,35:37.9
105030,51854,4282,1,503,503,35:37.9,35:37.9
105031,51855,1098,1,355,355,35:37.9,35:37.9
105032,51855,1097,1,278,278,35:37.9,35:37.9
105033,51856,1097,1,278,278,35:37.9,35:37.9
105034,51856,1098,3,355,1065,35:37.9,35:37.9
105035,51857,1098,3,355,1065,35:37.9,35:37.9
105036,51857,1097,2,278,556,35:37.9,35:37.9
105037,51858,4443,2,489,978,35:37.9,35:37.9
105038,51858,4444,3,679,2037,35:37.9,35:37.9
105039,51859,4444,2,679,1358,35:37.9,35:37.9
105040,51859,4443,1,489,489,35:37.9,35:37.9
105041,51860,4444,1,679,679,35:37.9,35:37.9
105042,51860,4443,1,489,489,35:37.9,35:37.9
105043,51861,4444,1,679,679,35:37.9,35:37.9
105044,51862,4444,2,679,1358,35:37.9,35:37.9
105045,51863,3475,1,113,113,35:37.9,35:37.9
105046,51863,3474,2,315,630,35:37.9,35:37.9
105047,51864,3475,1,113,113,35:37.9,35:37.9
105048,51864,3477,1,210,210,35:37.9,35:37.9
105049,51864,3474,2,315,630,35:37.9,35:37.9
105050,51864,3476,1,181,181,35:37.9,35:37.9
105051,51864,3478,3,130,390,35:37.9,35:37.9
105052,51865,3478,2,130,260,35:37.9,35:37.9
105053,51866,2341,1,137,137,35:37.9,35:37.9
105054,51867,2529,1,519,519,35:37.9,35:37.9
105055,51868,4414,1,219,219,35:37.9,35:37.9
105056,51868,4413,2,123,246,35:37.9,35:37.9
105057,51868,4417,2,237,474,35:37.9,35:37.9
105058,51869,4414,3,219,657,35:37.9,35:37.9
105059,51870,4417,1,237,237,35:37.9,35:37.9
105060,51870,4415,3,206,618,35:37.9,35:37.9
105061,51870,4416,3,232,696,35:37.9,35:37.9
105062,51871,4413,2,123,246,35:37.9,35:37.9
105063,51871,4414,3,219,657,35:37.9,35:37.9
105064,51871,4416,2,232,464,35:37.9,35:37.9
105065,51872,985,1,429,429,35:37.9,35:37.9
105066,51872,986,1,82,82,35:37.9,35:37.9
105067,51872,984,2,116,232,35:37.9,35:37.9
105068,51873,984,3,116,348,35:37.9,35:37.9
105069,51874,985,3,429,1287,35:37.9,35:37.9
105070,51874,986,2,82,164,35:37.9,35:37.9
105071,51874,984,2,116,232,35:37.9,35:37.9
105072,51875,1868,1,62,62,35:37.9,35:37.9
105073,51876,1868,3,62,186,35:37.9,35:37.9
105074,51877,4019,2,131,262,35:37.9,35:37.9
105075,51878,4019,1,131,131,35:37.9,35:37.9
105076,51879,4019,2,131,262,35:37.9,35:37.9
105077,51880,4019,3,131,393,35:37.9,35:37.9
105078,51881,4019,2,131,262,35:37.9,35:37.9
105079,51882,1965,1,111,111,35:37.9,35:37.9
105080,51883,1007,2,177,354,35:37.9,35:37.9
105081,51884,1007,1,177,177,35:37.9,35:37.9
105082,51885,1007,3,177,531,35:37.9,35:37.9
105083,51886,1007,1,177,177,35:37.9,35:37.9
105084,51887,2709,2,160,320,35:37.9,35:37.9
105085,51887,2710,2,670,1340,35:37.9,35:37.9
105086,51887,2711,2,432,864,35:37.9,35:37.9
105087,51887,2708,2,508,1016,35:37.9,35:37.9
105088,51888,2710,2,670,1340,35:37.9,35:37.9
105089,51888,2709,2,160,320,35:37.9,35:37.9
105090,51888,2711,3,432,1296,35:37.9,35:37.9
105091,51889,2710,3,670,2010,35:37.9,35:37.9
105092,51889,2708,3,508,1524,35:37.9,35:37.9
105093,51889,2709,3,160,480,35:37.9,35:37.9
105094,51890,2711,1,432,432,35:37.9,35:37.9
105095,51891,2711,2,432,864,35:37.9,35:37.9
